Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,WHH,WHD,WHA,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2017-03-18,Betis,Osasuna,2,0,H,1.44,4.5,7.5,29,28,44,65,0,1,L,D,D,L,L,L,W,L,L,L,15.0,19.0,28,17,LLW,WWL,3,6
2017-03-18,Eibar,Espanol,1,1,D,1.91,3.6,4.2,43,39,38,38,1,3,D,W,L,L,D,D,W,W,L,L,10.0,8.0,28,17,WLD,LWD,4,4
2017-03-19,Ath Madrid,Sevilla,3,1,H,1.67,3.8,5.5,49,51,22,31,3,1,W,D,W,D,D,W,L,W,W,W,3.0,4.0,28,17,WDL,LDW,4,4
2017-03-19,Barcelona,Valencia,4,2,H,1.14,9.5,17.0,77,36,23,47,0,1,L,D,W,L,W,W,W,L,W,W,2.0,12.0,28,17,DLW,DWL,4,4
2017-03-19,La Coruna,Celta,0,1,A,2.15,3.4,3.6,31,40,42,45,3,3,W,W,D,L,W,L,D,D,L,D,16.0,13.0,28,17,WDL,LDW,4,4
2017-03-19,Leganes,Malaga,0,0,D,2.45,3.0,3.3,22,33,41,45,1,0,D,L,W,L,L,L,W,L,L,W,17.0,11.0,28,17,L,W,0,3
2017-03-19,Sp Gijon,Granada,3,1,H,2.05,3.5,3.8,28,24,56,55,1,0,D,L,L,L,L,W,D,L,L,W,18.0,20.0,28,17,DLD,DWD,2,5
2017-03-31,Espanol,Betis,2,1,H,2.3,3.1,3.5,39,29,38,44,3,0,W,L,L,D,D,L,W,W,L,L,8.0,15.0,28,17,WLW,LWL,6,3
2017-01-04,Malaga,Ath Madrid,0,2,A,5.5,3.5,1.75,33,52,45,23,1,3,D,W,L,W,L,W,L,D,L,L,11.0,3.0,29,17,WLL,LWW,3,6
2017-01-04,Osasuna,Ath Bilbao,1,2,A,6.0,4.0,1.62,28,35,67,32,0,0,L,L,D,W,L,W,L,L,L,W,19.0,7.0,29,17,LLD,WWD,1,7
2017-01-04,Sociedad,Leganes,1,1,D,1.75,3.5,5.5,42,22,39,41,0,1,L,D,L,D,W,W,D,L,W,W,6.0,17.0,29,17,W,L,3,0
2017-01-04,Villarreal,Eibar,2,3,A,1.85,3.6,4.5,39,44,20,39,0,1,L,D,W,D,W,L,W,D,L,W,5.0,10.0,29,17,DWL,DLW,4,4
2017-02-04,Granada,Barcelona,1,4,A,13.0,7.0,1.22,25,81,58,25,0,3,L,W,L,L,L,W,W,W,L,W,20.0,2.0,29,17,LLL,WWW,0,9
2017-02-04,Real Madrid,Alaves,3,0,H,1.12,9.5,21.0,74,29,28,33,3,3,W,W,W,W,W,D,W,L,D,W,1.0,9.0,29,17,WWW,LLL,9,0
2017-02-04,Sevilla,Sp Gijon,0,0,D,1.33,5.5,9.0,52,31,34,57,0,3,L,W,D,D,D,L,W,L,W,D,4.0,18.0,29,17,WLD,LWD,4,4
2017-02-04,Valencia,La Coruna,3,0,H,1.85,3.6,4.5,38,31,51,43,0,0,L,L,D,W,L,D,W,W,L,D,12.0,16.0,29,17,DDD,DDD,3,3
2017-03-04,Celta,Las Palmas,3,1,H,2.0,3.75,3.6,43,44,46,45,3,3,W,W,W,L,L,W,L,D,D,L,13.0,14.0,29,17,DLD,DWD,2,5
2017-04-04,Ath Bilbao,Espanol,2,0,H,1.5,4.2,7.0,35,40,32,39,0,1,L,D,W,W,W,L,L,D,W,W,7.0,8.0,29,17,WLD,LWD,4,4
2017-04-04,Ath Madrid,Sociedad,1,0,H,1.4,4.6,9.0,54,43,23,40,3,1,W,D,W,L,W,L,W,W,D,D,3.0,6.0,30,17,WWL,LLW,6,3
2017-04-04,Betis,Villarreal,0,1,A,2.7,3.2,2.8,32,41,46,23,0,0,L,L,W,L,L,W,D,W,L,W,15.0,5.0,30,17,DDL,DDW,2,5
2017-05-04,Alaves,Osasuna,0,1,A,1.44,4.33,7.5,29,29,36,69,0,0,L,L,W,L,W,D,D,L,L,L,9.0,19.0,30,17,LLW,WWL,3,6
2017-05-04,Barcelona,Sevilla,3,0,H,1.25,6.5,12.0,85,52,26,34,3,1,W,D,W,L,L,D,W,D,W,W,2.0,4.0,30,17,LWW,WLL,6,3
2017-05-04,La Coruna,Granada,0,0,D,1.62,3.9,6.0,31,26,46,62,0,0,L,L,L,L,W,L,D,L,W,W,16.0,20.0,30,17,DLD,DWD,2,5
2017-05-04,Leganes,Real Madrid,2,4,A,9.0,5.0,1.36,23,78,42,30,1,3,D,W,D,W,D,W,W,W,L,W,17.0,1.0,30,17,L,W,0,3
2017-05-04,Sp Gijon,Malaga,0,1,A,2.75,3.4,2.62,31,33,57,47,1,0,D,L,W,D,D,L,L,L,L,L,18.0,11.0,30,17,WLL,LWW,3,6
2017-06-04,Eibar,Las Palmas,3,1,H,1.85,3.8,4.2,47,45,41,48,3,0,W,L,D,W,D,L,L,W,D,D,10.0,14.0,30,17,WLL,LWW,3,6
2017-06-04,Valencia,Celta,3,2,H,2.05,3.5,3.75,41,45,51,49,3,0,W,L,L,W,D,W,L,L,W,L,12.0,13.0,30,17,WLL,LWW,3,6
2017-07-04,Villarreal,Ath Bilbao,3,1,H,2.3,3.1,3.3,41,37,23,33,0,3,L,W,L,L,W,W,W,W,W,L,5.0,7.0,30,17,WDL,LDW,4,4
2017-08-04,Espanol,Alaves,1,0,H,2.2,3.1,3.5,42,29,42,37,0,0,L,L,W,L,D,W,W,W,L,D,8.0,9.0,31,17,DDW,DDL,5,2
2017-08-04,Malaga,Barcelona,2,0,H,8.0,5.0,1.36,34,88,47,26,3,3,W,W,L,W,D,W,L,L,L,W,11.0,2.0,31,17,LLD,WWD,1,7
2017-08-04,Real Madrid,Ath Madrid,1,1,D,1.8,3.3,5.0,79,55,31,23,1,3,D,W,W,W,W,W,W,W,W,W,1.0,3.0,31,17,DLW,DWL,4,4
2017-08-04,Sevilla,La Coruna,4,2,H,1.53,4.2,6.0,52,31,37,46,0,1,L,D,D,L,L,L,D,W,D,D,4.0,16.0,31,17,DDW,DDL,5,2
2017-09-04,Celta,Eibar,0,2,A,2.4,3.1,3.1,45,50,51,42,0,3,L,W,L,W,W,D,W,D,L,L,13.0,10.0,31,17,DWL,DLW,4,4
2017-09-04,Granada,Valencia,1,3,A,3.3,3.4,2.15,26,44,62,53,1,3,D,W,L,W,L,L,L,D,L,L,20.0,12.0,31,17,LLD,WWD,1,7
2017-09-04,Las Palmas,Betis,4,1,H,2.1,3.3,3.5,46,32,51,47,0,0,L,L,L,L,W,W,L,L,W,D,14.0,15.0,31,17,WLL,LWW,3,6
2017-09-04,Osasuna,Leganes,2,1,H,3.6,3.2,2.15,30,25,69,46,3,0,W,L,L,D,L,D,D,D,L,W,19.0,17.0,31,17,L,W,0,3
2017-10-04,Sociedad,Sp Gijon,3,1,H,1.44,4.5,7.0,43,31,41,58,0,0,L,L,D,D,L,W,L,D,W,L,6.0,18.0,31,17,DLW,DWL,4,4
2017-04-14,Ath Bilbao,Las Palmas,5,1,H,1.44,4.6,6.5,39,46,33,51,3,0,W,L,W,L,L,W,W,L,W,W,7.0,14.0,31,17,DDL,DDW,2,5
2017-04-15,Ath Madrid,Osasuna,3,0,H,1.18,6.5,17.0,56,32,24,70,1,3,D,W,W,W,W,L,W,L,W,D,3.0,19.0,32,17,WLW,LWL,6,3
2017-04-15,Barcelona,Sociedad,3,2,H,1.2,7.0,12.0,88,46,28,42,0,3,L,W,W,L,W,D,W,L,L,L,2.0,6.0,32,17,WLD,LWD,4,4
2017-04-15,La Coruna,Malaga,2,0,H,2.2,3.3,3.3,33,36,50,47,0,3,L,W,D,W,L,L,L,D,W,L,16.0,11.0,32,17,LDL,WDW,1,7
2017-04-15,Sp Gijon,Real Madrid,2,3,A,7.0,5.0,1.4,32,82,61,33,0,3,L,W,L,D,D,W,W,W,D,W,18.0,1.0,32,17,DLL,DWW,1,7
2017-04-16,Betis,Eibar,2,0,H,2.62,3.25,2.7,33,52,51,42,0,3,L,W,L,W,L,W,W,D,L,D,15.0,10.0,32,17,LDL,WDW,1,7
2017-04-16,Granada,Celta,0,3,A,2.75,3.3,2.5,27,48,65,51,0,3,L,W,D,L,L,L,L,W,L,W,20.0,13.0,32,17,LLL,WWW,0,9
2017-04-16,Leganes,Espanol,0,1,A,2.15,3.0,3.75,26,43,48,42,0,3,L,W,L,L,D,W,D,D,D,W,17.0,8.0,32,17,L,W,0,3
2017-04-16,Valencia,Sevilla,0,0,D,2.5,3.6,2.62,47,56,54,39,3,3,W,W,W,L,W,D,L,L,D,D,12.0,4.0,32,17,LWL,WLW,3,6
2017-04-17,Alaves,Villarreal,2,1,H,2.9,3.0,2.6,29,45,38,24,0,3,L,W,L,W,L,L,W,L,W,W,9.0,5.0,32,17,DLW,DWL,4,4
2017-04-21,Sevilla,Granada,2,0,H,1.17,7.0,15.0,56,27,39,65,3,0,W,L,L,D,D,L,L,L,D,L,4.0,20.0,32,17,LLL,WWW,0,9
2017-04-22,Espanol,Ath Madrid,0,1,A,5.0,3.4,1.75,44,59,42,24,3,3,W,W,W,D,L,W,W,W,D,W,8.0,3.0,33,17,LLD,WWD,1,7
2017-04-22,Malaga,Valencia,2,0,H,2.3,3.3,3.1,36,47,49,54,0,1,L,D,W,W,W,W,L,W,D,L,11.0,12.0,33,17,LLD,WWD,1,7
2017-04-22,Osasuna,Sp Gijon,2,2,D,2.6,3.3,2.7,32,34,73,64,0,0,L,L,W,L,W,L,L,D,L,W,19.0,18.0,33,17,WDL,LDW,4,4
2017-04-22,Villarreal,Leganes,2,1,H,1.7,3.6,5.0,46,26,26,49,0,0,L,L,W,L,W,L,L,D,L,D,5.0,17.0,33,17,D,D,1,1
2017-04-23,Celta,Betis,0,1,A,2.15,3.3,3.4,48,35,52,51,0,3,L,W,W,L,L,L,L,L,W,W,13.0,15.0,33,17,DDD,DDD,3,3
2017-04-23,Las Palmas,Alaves,1,1,D,2.0,3.4,3.75,51,31,57,39,0,3,L,W,W,L,L,L,L,L,W,W,14.0,9.0,33,17,LWD,WLD,4,4
2017-04-23,Real Madrid,Barcelona,2,3,A,2.15,3.6,3.2,84,91,36,30,0,3,L,W,W,L,D,W,W,W,W,W,1.0,2.0,33,17,LWD,WLD,4,4
2017-04-23,Sociedad,La Coruna,1,0,H,1.62,3.75,5.5,48,35,45,50,0,3,L,W,W,L,L,D,D,L,L,L,6.0,16.0,33,17,DDL,DDW,2,5
2017-04-24,Eibar,Ath Bilbao,0,1,A,2.62,3.25,2.75,52,45,44,37,0,3,L,W,W,L,W,W,W,W,D,L,10.0,7.0,33,17,WLL,LWW,3,6
2017-04-25,Ath Madrid,Villarreal,0,1,A,1.44,4.0,8.5,59,46,24,26,3,0,W,L,D,W,W,W,W,L,W,L,3.0,5.0,33,17,LDL,WDW,1,7
2017-04-25,Granada,Malaga,0,2,A,3.4,3.6,2.05,27,38,70,49,0,3,L,W,L,L,L,W,D,W,L,L,20.0,11.0,34,17,DDD,DDD,3,3
2017-04-25,Sp Gijon,Espanol,1,1,D,2.1,3.3,3.5,36,44,66,43,1,0,D,L,L,W,L,W,L,L,D,W,18.0,8.0,34,17,WLL,LWW,3,6
2017-04-26,Barcelona,Osasuna,7,1,H,1.04,15.0,41.0,94,34,32,75,3,1,W,D,W,L,L,W,W,W,W,L,2.0,19.0,34,17,DWW,DLL,7,1
2017-04-26,La Coruna,Real Madrid,2,6,A,8.0,4.5,1.4,35,90,51,38,0,3,L,W,W,L,L,W,D,D,L,W,16.0,1.0,34,17,LLL,WWW,0,9
2017-04-26,Leganes,Las Palmas,3,0,H,1.73,3.75,4.5,27,52,51,58,0,1,L,D,L,L,L,W,L,L,D,L,17.0,14.0,34,17,D,D,1,1
2017-04-26,Valencia,Sociedad,2,3,A,2.62,3.25,2.7,47,49,56,45,0,3,L,W,D,L,W,W,W,L,W,D,12.0,6.0,34,17,LLL,WWW,0,9
2017-04-27,Alaves,Eibar,0,0,D,2.7,3.1,2.7,32,52,40,45,1,0,D,L,W,L,L,W,L,W,L,W,9.0,10.0,34,17,D,D,1,1
2017-04-27,Ath Bilbao,Betis,2,1,H,1.36,4.8,8.5,46,36,37,51,3,3,W,W,W,W,L,L,W,L,W,L,7.0,15.0,34,17,WWL,LLW,6,3
2017-04-27,Sevilla,Celta,2,1,H,1.33,5.0,9.0,58,49,39,54,3,0,W,L,D,L,W,W,L,L,D,L,4.0,13.0,34,17,LDW,WDL,4,4
2017-04-28,Villarreal,Sp Gijon,3,1,H,1.44,4.75,6.5,48,36,27,66,3,1,W,D,L,L,W,L,W,L,L,D,5.0,18.0,34,17,WLW,LWL,6,3
2017-04-29,Espanol,Barcelona,0,3,A,15.0,6.0,1.2,45,101,44,33,1,3,D,W,L,W,W,W,W,L,L,W,8.0,2.0,35,17,DLL,DWW,1,7
2017-04-29,Las Palmas,Ath Madrid,0,5,A,5.0,3.6,1.73,52,60,61,25,0,0,L,L,D,W,L,W,W,D,L,W,14.0,3.0,35,17,LLL,WWW,0,9
2017-04-29,Real Madrid,Valencia,2,1,H,1.18,7.0,13.0,92,49,39,59,3,0,W,L,W,L,L,D,W,W,D,W,1.0,12.0,35,17,DWL,DLW,4,4
2017-04-29,Sociedad,Granada,2,1,H,1.15,7.5,17.0,52,27,47,72,3,0,W,L,W,L,L,L,W,L,L,D,6.0,20.0,35,17,WWW,LLL,9,0
2017-04-30,Betis,Alaves,1,4,A,2.25,3.1,3.4,37,32,53,40,0,1,L,D,W,D,W,W,L,L,L,L,15.0,9.0,35,17,WLL,LWW,3,6
2017-04-30,Celta,Ath Bilbao,0,3,A,4.2,3.5,1.85,49,48,57,38,0,3,L,W,L,W,L,W,W,L,L,W,13.0,7.0,35,17,LLL,WWW,0,9
2017-04-30,Eibar,Leganes,2,0,H,2.1,3.25,3.6,52,30,45,51,1,3,D,W,L,L,L,L,W,L,W,L,10.0,17.0,35,17,D,D,1,1
2017-04-30,Osasuna,La Coruna,2,2,D,3.6,3.4,2.05,35,37,82,57,0,0,L,L,D,L,L,W,W,L,W,D,19.0,16.0,35,17,LWL,WLW,3,6
2017-01-05,Malaga,Sevilla,4,2,H,3.8,3.6,1.91,40,60,49,40,3,3,W,W,W,W,L,D,W,W,W,L,11.0,4.0,35,17,DLL,DWW,1,7
2017-05-05,Sevilla,Sociedad,1,1,D,1.65,4.0,4.8,60,52,40,47,3,3,W,W,W,W,D,L,W,W,L,L,4.0,6.0,35,17,LLW,WWL,3,6
2017-06-05,Ath Madrid,Eibar,1,0,H,1.3,5.0,11.0,65,54,25,45,3,3,W,W,L,D,W,L,W,L,D,W,3.0,10.0,36,17,WWW,LLL,9,0
2017-06-05,Barcelona,Villarreal,4,1,H,1.17,7.0,17.0,104,52,33,28,3,3,W,W,W,W,W,W,W,L,L,W,2.0,5.0,36,17,WDD,LDD,5,2
2017-06-05,Granada,Real Madrid,0,4,A,15.0,8.5,1.14,28,96,74,39,0,3,L,W,L,W,L,W,L,L,L,W,20.0,1.0,36,17,LLL,WWW,0,9
2017-06-05,Sp Gijon,Las Palmas,1,0,H,1.57,4.5,5.0,38,52,70,66,0,0,L,L,D,L,D,D,L,L,L,W,18.0,14.0,36,17,WDL,LDW,4,4
2017-07-05,Alaves,Ath Bilbao,1,0,H,4.5,3.4,1.83,36,51,41,38,3,3,W,W,D,W,D,W,W,W,L,L,9.0,7.0,36,17,WDD,LDD,5,2
2017-07-05,La Coruna,Espanol,1,2,A,2.05,3.25,3.8,39,45,59,47,1,0,D,L,L,D,L,L,W,W,L,W,16.0,8.0,36,17,WLD,LWD,4,4
2017-07-05,Malaga,Celta,3,0,H,1.4,4.5,8.0,44,49,51,60,3,0,W,L,W,L,W,L,L,L,W,W,11.0,13.0,36,17,WLL,LWW,3,6
2017-07-05,Valencia,Osasuna,4,1,H,1.25,6.0,11.0,50,37,61,84,0,1,L,D,L,L,L,D,D,L,W,W,12.0,19.0,36,17,WDD,LDD,5,2
2017-08-05,Leganes,Betis,4,0,H,1.67,3.6,5.5,30,38,53,57,0,0,L,L,W,L,L,W,L,W,L,L,17.0,15.0,36,17,L,W,0,3
2017-05-13,Espanol,Valencia,0,1,A,2.4,3.3,2.9,45,50,47,61,0,0,L,L,D,L,L,L,W,D,W,W,8.0,12.0,36,17,WLL,LWW,3,6
2017-05-13,Osasuna,Granada,2,1,H,1.75,3.75,4.5,38,28,88,78,0,0,L,L,D,L,L,L,D,L,L,L,19.0,20.0,37,17,LDD,WDD,2,5
2017-05-14,Alaves,Celta,3,1,H,1.8,3.3,5.0,37,50,41,63,3,0,W,L,W,L,D,L,D,L,W,L,9.0,13.0,37,17,LWL,WLW,3,6
2017-05-14,Ath Bilbao,Leganes,1,1,D,1.4,4.5,8.0,51,34,39,53,0,3,L,W,W,L,W,W,W,L,W,L,7.0,17.0,37,17,D,D,1,1
2017-05-14,Betis,Ath Madrid,1,1,D,6.0,3.8,1.57,38,66,61,25,0,3,L,W,L,W,L,L,W,W,W,W,15.0,3.0,37,17,LLL,WWW,0,9
2017-05-14,Eibar,Sp Gijon,0,1,A,2.0,3.75,3.4,54,39,46,70,0,3,L,W,W,L,D,D,L,D,L,L,10.0,18.0,37,17,WLW,LWL,6,3
2017-05-14,Las Palmas,Barcelona,1,4,A,21.0,10.0,1.1,52,108,67,34,0,3,L,W,L,W,L,W,D,W,L,W,14.0,2.0,37,17,LLL,WWW,0,9
2017-05-14,Real Madrid,Sevilla,4,1,H,1.2,7.0,11.0,100,63,40,45,3,1,W,D,W,L,W,W,W,W,L,D,1.0,4.0,37,17,LWL,WLW,3,6
2017-05-14,Sociedad,Malaga,2,2,D,1.57,3.8,6.0,55,47,49,51,1,3,D,W,W,W,W,W,W,W,L,L,6.0,11.0,37,17,LDW,WDL,4,4
2017-05-14,Villarreal,La Coruna,0,0,D,1.57,3.8,6.0,53,40,32,61,0,0,L,L,W,D,W,L,W,L,L,W,5.0,16.0,37,17,WLD,LWD,4,4
2017-05-17,Celta,Real Madrid,1,4,A,11.0,6.5,1.22,50,100,63,40,0,3,L,W,L,W,L,W,L,W,L,L,13.0,1.0,37,17,LLL,WWW,0,9
2017-05-19,Granada,Espanol,1,2,A,4.75,3.75,1.7,29,47,80,49,0,0,L,L,L,W,L,L,L,D,L,L,20.0,8.0,38,17,DDL,DDW,2,5
2017-05-20,La Coruna,Las Palmas,3,0,H,1.7,4.0,4.33,40,53,61,71,1,0,D,L,L,L,D,L,L,L,L,D,16.0,14.0,38,17,WLD,LWD,4,4
2017-05-20,Leganes,Alaves,1,1,D,2.1,3.4,3.4,35,40,54,42,1,3,D,W,W,W,L,W,W,D,L,D,17.0,9.0,38,17,D,D,1,1
2017-05-20,Sevilla,Osasuna,5,0,H,1.14,8.0,17.0,64,40,49,89,0,3,L,W,D,L,L,D,W,L,W,D,4.0,19.0,38,17,WWW,LLL,9,0
2017-05-20,Sp Gijon,Betis,2,2,D,2.5,3.4,2.75,40,39,70,62,3,1,W,D,W,L,L,L,D,L,D,W,18.0,15.0,38,17,LDD,WDD,2,5
2017-05-21,Ath Madrid,Ath Bilbao,3,1,H,2.1,3.3,3.5,67,52,26,40,1,1,D,D,W,L,W,W,L,W,W,W,3.0,7.0,38,17,WWD,LLD,7,1
2017-05-21,Barcelona,Eibar,4,2,H,1.06,12.0,34.0,112,54,35,47,3,0,W,L,W,L,W,W,W,D,W,L,2.0,10.0,38,17,WWW,LLL,9,0
2017-05-21,Celta,Sociedad,2,2,D,4.5,3.8,1.73,51,57,67,51,0,1,L,D,L,D,L,W,L,W,L,W,13.0,6.0,38,17,WWL,LLW,6,3
2017-05-21,Malaga,Real Madrid,0,2,A,10.0,7.5,1.2,49,104,53,41,1,3,D,W,W,W,W,W,W,W,W,W,11.0,1.0,38,17,DDL,DDW,2,5
2017-05-21,Valencia,Villarreal,1,3,A,2.9,3.5,2.3,55,53,62,32,3,1,W,D,W,L,L,W,L,W,L,W,12.0,5.0,38,17,LLW,WWL,3,6
2017-08-18,Leganes,Alaves,1,0,H,2.05,3.1,4.0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,DD,DD,2,2
2017-08-18,Valencia,Las Palmas,1,0,H,1.8,3.75,4.2,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,LLL,WWW,0,9
2017-08-19,Celta,Sociedad,2,3,A,2.4,3.4,2.9,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,WLD,LWD,4,4
2017-08-19,Girona,Ath Madrid,2,2,D,8.0,4.2,1.44,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,ND,ND,1,1
2017-08-19,Sevilla,Espanol,1,1,D,1.67,3.6,5.5,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,LWL,WLW,3,6
2017-08-20,Ath Bilbao,Getafe,0,0,D,1.5,4.0,7.0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,WWW,LLL,9,0
2017-08-20,Barcelona,Betis,2,0,H,1.22,6.0,13.0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,WWD,LLD,7,1
2017-08-20,La Coruna,Real Madrid,0,3,A,11.0,4.5,1.33,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,LLL,WWW,0,9
2017-08-21,Levante,Villarreal,1,0,H,3.1,3.1,2.4,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,LWL,WLW,3,6
2017-08-21,Malaga,Eibar,0,1,A,2.2,3.3,3.3,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1,18,WWL,LLW,6,3
2017-08-25,Betis,Celta,2,1,H,2.2,3.25,3.3,0,2,2,3,0,0,L,L,M,M,M,M,M,M,M,M,18.0,18.0,2,18,DDW,DDL,5,2
2017-08-25,Sociedad,Villarreal,3,0,H,2.1,3.3,3.6,3,0,2,1,3,0,W,L,M,M,M,M,M,M,M,M,18.0,18.0,2,18,DLL,DWW,1,7
2017-08-26,Alaves,Barcelona,0,2,A,11.0,5.0,1.3,0,2,1,0,0,3,L,W,M,M,M,M,M,M,M,M,18.0,18.0,2,18,LWL,WLW,3,6
2017-08-26,Girona,Malaga,1,0,H,2.2,3.3,3.3,2,0,2,1,1,0,D,L,M,M,M,M,M,M,M,M,18.0,18.0,2,18,ND,ND,1,1
2017-08-26,Las Palmas,Ath Madrid,1,5,A,4.5,3.6,1.8,0,2,1,2,0,1,L,D,M,M,M,M,M,M,M,M,18.0,18.0,2,18,LLL,WWW,0,9
2017-08-26,Levante,La Coruna,2,2,D,2.25,3.2,3.3,1,0,0,3,3,0,W,L,M,M,M,M,M,M,M,M,18.0,18.0,2,18,LDL,WDW,1,7
2017-08-27,Eibar,Ath Bilbao,0,1,A,2.62,3.1,2.8,1,0,0,0,3,1,W,D,M,M,M,M,M,M,M,M,18.0,18.0,2,18,LLL,WWW,0,9
2017-08-27,Espanol,Leganes,0,1,A,1.95,3.1,4.5,1,1,1,0,1,3,D,W,M,M,M,M,M,M,M,M,18.0,18.0,2,18,WW,LL,6,0
2017-08-27,Getafe,Sevilla,0,1,A,3.4,3.4,2.1,0,1,0,1,1,1,D,D,M,M,M,M,M,M,M,M,18.0,18.0,2,18,WLD,LWD,4,4
2017-08-27,Real Madrid,Valencia,2,2,D,1.17,8.0,13.0,3,1,0,0,3,3,W,W,M,M,M,M,M,M,M,M,18.0,18.0,2,18,WLW,LWL,6,3
2017-08-09,Leganes,Getafe,1,2,A,2.1,3.1,3.8,2,0,0,1,6,1,W,L,W,D,M,M,M,M,M,M,18.0,18.0,3,18,ND,ND,1,1
2017-09-09,Barcelona,Espanol,5,0,H,1.17,7.5,15.0,4,1,0,2,6,1,W,L,W,D,M,M,M,M,M,M,18.0,18.0,3,18,WWW,LLL,9,0
2017-09-09,Real Madrid,Levante,1,1,D,1.06,13.0,23.0,5,3,2,2,4,4,D,D,W,W,M,M,M,M,M,M,18.0,18.0,3,18,WWW,LLL,9,0
2017-09-09,Sevilla,Eibar,3,0,H,1.6,4.0,5.5,2,1,1,1,4,3,W,L,D,W,M,M,M,M,M,M,18.0,18.0,3,18,WDW,LDL,7,1
2017-09-09,Valencia,Ath Madrid,0,0,D,3.5,3.25,2.15,3,7,2,3,4,4,D,W,W,D,M,M,M,M,M,M,18.0,18.0,3,18,LLL,WWW,0,9
2017-10-09,Ath Bilbao,Girona,2,0,H,1.67,3.8,5.0,1,3,0,2,4,4,W,W,D,D,M,M,M,M,M,M,18.0,18.0,3,18,ND,ND,1,1
2017-10-09,Celta,Alaves,1,0,H,1.75,3.5,5.0,3,0,5,3,0,0,L,L,L,L,M,M,M,M,M,M,18.0,18.0,3,18,LWL,WLW,3,6
2017-10-09,La Coruna,Sociedad,2,4,A,2.8,3.3,2.5,2,6,5,2,1,6,D,W,L,W,M,M,M,M,M,M,18.0,18.0,3,18,DWL,DLW,4,4
2017-10-09,Villarreal,Betis,3,1,H,1.91,3.4,4.2,0,2,4,3,0,3,L,W,L,L,M,M,M,M,M,M,18.0,18.0,3,18,DWW,DLL,7,1
2017-11-09,Malaga,Las Palmas,1,3,A,2.0,3.5,3.6,0,1,2,6,0,0,L,L,L,L,M,M,M,M,M,M,18.0,18.0,3,18,WLW,LWL,6,3
2017-09-15,Eibar,Leganes,1,0,H,2.1,3.1,3.8,1,3,4,2,3,6,L,L,L,W,W,W,M,M,M,M,18.0,18.0,4,18,DW,DL,4,1
2017-09-16,Ath Madrid,Malaga,1,0,H,1.22,6.0,13.0,7,1,3,5,5,0,D,L,W,L,D,L,M,M,M,M,18.0,18.0,4,18,WWW,LLL,9,0
2017-09-16,Betis,La Coruna,2,1,H,1.85,3.4,4.33,3,4,6,9,3,1,L,L,W,D,L,L,M,M,M,M,18.0,18.0,4,18,DDD,DDD,3,3
2017-09-16,Getafe,Barcelona,1,2,A,12.0,6.5,1.22,2,9,2,0,4,9,W,W,L,W,D,W,M,M,M,M,18.0,18.0,4,18,LLL,WWW,0,9
2017-09-16,Levante,Valencia,1,1,D,3.1,3.1,2.4,4,3,3,2,5,5,D,D,D,D,W,W,M,M,M,M,18.0,18.0,4,18,LLW,WWL,3,6
2017-09-17,Alaves,Villarreal,0,3,A,3.1,3.1,2.4,0,3,4,5,0,3,L,W,L,L,L,L,M,M,M,M,18.0,18.0,4,18,LWW,WLL,6,3
2017-09-17,Girona,Sevilla,0,1,A,3.2,3.2,2.3,3,5,4,1,4,7,L,W,W,W,D,D,M,M,M,M,18.0,18.0,4,18,ND,ND,1,1
2017-09-17,Las Palmas,Ath Bilbao,1,0,H,2.8,3.1,2.62,4,3,7,0,3,7,W,W,L,W,L,D,M,M,M,M,18.0,18.0,4,18,DWL,DLW,4,4
2017-09-17,Sociedad,Real Madrid,1,3,A,4.8,4.0,1.67,10,6,4,3,9,5,W,D,W,D,W,W,M,M,M,M,18.0,18.0,4,18,LLL,WWW,0,9
2017-09-18,Espanol,Celta,2,1,H,2.3,3.2,3.2,1,4,7,5,1,3,L,W,L,L,D,L,M,M,M,M,18.0,18.0,4,18,DLD,DWD,2,5
2017-09-19,Barcelona,Eibar,6,1,H,1.12,8.0,21.0,11,2,1,4,3,3,W,W,W,L,W,L,W,W,M,M,18.0,18.0,5,18,WWW,LLL,9,0
2017-09-19,Valencia,Malaga,5,0,H,1.53,4.0,6.5,4,1,3,6,1,0,D,L,D,L,D,L,W,L,M,M,18.0,18.0,5,18,WDL,LDW,4,4
